,index,Unnamed: 0,Headline,Subheader,Section,Date,URL,Category
1381,346,99,The Masculine Mystique: A New Kind of Trans Memoir,"Daniel Mallory Ortberg’s “Something That May Shock and Discredit You” contains hilarious, transcendent “memoir-adjacent” essays on gender.",Book Review,2020-02-11,/2020/02/11/books/review/something-that-may-shock-and-discredit-you-daniel-mallory-ortberg-daniel-m-lavery.html?searchResultPosition=160,Arts
1382,366,119,"In Marriage, It’s Not About the Dishes. It’s About Respect.",Readers share tips for avoiding the pitfalls of gender stereotypes in relationships.,Opinion,2020-02-14,/2020/02/14/opinion/marriage-happiness-gender-housework.html?searchResultPosition=262,Life
1383,362,115,"A Lesbian Who’s Not a Lesbian Walks Into a Bar, and ...","William T. Vollmann’s novel “The Lucky Star,” part of his “transgender trilogy,” is fixated on femininity and the ways it is performed.",Book Review,2020-02-18,/2020/02/18/books/review/lucky-star-william-vollmann.html?searchResultPosition=231,Arts
1384,380,133,From Rep. Nita Lowey: Trump vs. NPR,She writes that Congress will continue to reject the president’s effort to defund public broadcasting. Also: Neo-Nazi books; sex crimes and trauma; transgender youth; night owls.,Letters,2020-02-19,/2020/02/19/opinion/letters/national-public-radio.html?searchResultPosition=655,Misc
1385,350,103,Gender Pronouns Can Be Tricky on Campus. Harvard Is Making Them Stick.,The push for personal pronouns like “they/them” and “ze/hir” can ignite a power struggle in college classrooms. The Kennedy School of Government’s solution? Stickers.,U.S.,2020-02-19,/2020/02/19/us/gender-pronouns-college.html?searchResultPosition=166,US New
1386,298,51,Killing of Transgender Homeless Woman Sparks Outrage in Puerto Rico,Alexa Negrón Luciano was shot to death hours after a McDonald’s customer complained that Ms. Negrón had spied on her in the women’s room.,U.S.,2020-02-26,/2020/02/26/us/puerto-rico-alexa-transgender-killing.html?searchResultPosition=86,US New
1387,344,97,Baristas at Starbucks Accuse Service Company of Abuse and Pay Gaps,"A union representing employees at airport Starbucks locations says immigrant, transgender and black baristas have faced discrimination.",Business,2020-03-01,/2020/03/01/business/starbucks-discrimination-race.html?searchResultPosition=156,Business
1388,345,98,Lesson of the Day: ‘Gender Pronouns Can Be Tricky on Campus. Harvard Is Making Them Stick.’,"In this lesson, learn how students are pushing to make colleges and universities more inclusive.",The Learning Network,2020-03-05,/2020/03/05/learning/nonbinary-gender-pronouns-colleges-universities.html?searchResultPosition=157,Arts
1389,367,120,Weinstein Undergoes Heart Procedure Before Transfer to Jail,The producer had a stent installed to alleviate a blockage. He had been hospitalized last week after his rape conviction.,New York,2020-03-05,/2020/03/05/nyregion/harvey-weinstein-jail-heart.html?searchResultPosition=279,US New
1390,352,105,Transphobia Is Everywhere in Britain,"It’s a respectable bigotry, on the left as well as the right.",Opinion,2020-03-09,/2020/03/09/opinion/britain-transphobia-labour-party.html?searchResultPosition=171,Life
1391,301,54,A Clash Across America Over Transgender Rights,"Lawmakers have introduced a number of measures this year, from criminalizing those who prescribe hormone therapy to transgender youth to banning transgender athletes from sports teams.",U.S.,2020-03-12,/2020/03/12/us/transgender-youth-legislation.html?searchResultPosition=89,US New
1392,340,93,Justice Dept. Religious Freedom Training Spurs Concern Among Lawyers,Some department lawyers expressed worries that the workshops were held to teach ways to limit civil rights protections for gay and transgender people.,Politics,2020-03-13,/2020/03/13/us/politics/justice-department-religious-freedom.html?searchResultPosition=151,Politics
1393,342,95,Is It Wrong to Donate to Candidates You Can’t Vote for?,"The magazine’s Ethicist columnist on supporting politicians in other districts and states, and what transgender medical providers must disclose to their patients.",Magazine,2020-03-17,/2020/03/17/magazine/is-it-wrong-to-donate-to-candidates-you-cant-vote-for.html?searchResultPosition=154,Misc
1394,347,100,"An Opera Singer Goes From Tenor to Soprano, and Her Career Takes Off","María Castillo de Lima was doing well, with a coveted spot in a renowned Argentine theater. But she became a breakout star after her transition.",Americas,2020-03-20,/2020/03/20/world/americas/opera-maria-castillo-de-lima-argentina.html?searchResultPosition=163,US New
1395,379,132,I Lost My Son. Support L.G.B.T.Q. Youth.,"Jane Clementi, the mother of Tyler Clementi, discusses anti-transgender rights bills in state legislatures. Also: Stacking the federal courts.",Letters,2020-03-22,/2020/03/22/opinion/letters/transgender-lgbtq.html?searchResultPosition=654,Misc
1396,315,68,‘Boys Are Boys and Girls Are Girls’: Idaho Is First State to Bar Some Transgender Athletes,Student-athletes from elementary school age through college may have to consent to sex testing in order to compete.,Sports,2020-04-01,/2020/04/01/sports/transgender-idaho-ban-sports.html?searchResultPosition=111,Sports
1397,308,61,"Lorena Borjas, Transgender Immigrant Activist, Dies at 59","She helped transgender women in Queens contend with human trafficking, health issues and possible deportation. Her death was attributed to the coronavirus.",Obituaries,2020-04-01,/2020/04/01/obituaries/lorena-borjas-dead-coronavirus.html?searchResultPosition=99,Life
1398,337,90,What Lorena Borjas Did for the Trans Girls of Queens,"She pushed us to shine authentically, to become a scream of subversion that says, “I am here, and I deserve happiness, too.”",Opinion,2020-04-11,/2020/04/11/opinion/lorena-borjas-coronavirus.html?searchResultPosition=148,Life
1399,336,89,"Four Puberties, One Baby","Years after accepting sterilization as the price of finding my authentic self as a transgender woman, I changed hormone therapies in order to start a family.",Fertility,2020-04-15,/2020/04/15/parenting/fertility/transgender-pregnancy.html?searchResultPosition=147,Life
1400,373,126,"In Argentina, a Bid to Make Language Gender Neutral Gains Traction","A movement to make Spanish grammar less centered on male terms has gained broad adherence, including from President Alberto Fernández.",Americas,2020-04-15,/2020/04/15/world/americas/argentina-gender-language.html?searchResultPosition=386,US New
1401,335,88,Preparing for Trans Pregnancy,A doctor addresses the challenges that come with this new frontier of fertility.,Fertility,2020-04-16,/2020/04/16/parenting/fertility/transgender-pregnancy.html?searchResultPosition=146,Life
1402,358,111,Your Guide to Fertility and Getting Pregnant,"Here’s a primer on how to conceive, whatever your sexual orientation, gender identity or relationship status.",Fertility,2020-04-17,/2020/04/17/parenting/fertility/getting-pregnant.html?searchResultPosition=192,Life
1403,302,55,Bodies of 2 Transgender Women Found in Badly Burned Car in Puerto Rico,"Activists said that the women, who were from New York City, were the third and fourth transgender people to be killed in Puerto Rico in the last two months.",U.S.,2020-04-23,/2020/04/23/us/Puerto-Rico-Transgender-death.html?searchResultPosition=90,US New
1404,297,50,Transgender Man in U.K. Loses Appeal to Be Listed as Father,"Freddy McConnell, who gave birth after transitioning, unsuccessfully appealed a court decision that he could be registered only as his son’s mother. He now wants to take his case to Britain’s Supreme Court.",Europe,2020-04-29,/2020/04/29/world/europe/transgender-man-uk-mother.html?searchResultPosition=85,World News
1405,312,65,Two Arrested in Killings of Transgender Women in Puerto Rico,The police said they had classified the deaths as a hate crime after the remains of two women were found in a badly burned car last week.,U.S.,2020-04-30,/2020/04/30/us/puerto-rico-transgender-murder-arrests.html?searchResultPosition=103,US New
1406,292,45,"Aimee Stephens, Plaintiff in Transgender Case, Dies at 59",Ms. Stephens was fired from her job after she announced that she would live as a woman. Her complaint is now before the Supreme Court.,U.S.,2020-05-12,/2020/05/12/us/aimee-stephens-supreme-court-dead.html?searchResultPosition=78,US New
1407,295,48,2 Kansas City Officers Charged With Assaulting Transgender Woman,"Prosecutors said the officers slammed Breona Hill to the sidewalk and kneed her in the face, torso and ribs in an episode that a passer-by captured on video.",U.S.,2020-05-17,/2020/05/17/us/kansas-city-police-transgender-indictment.html?searchResultPosition=81,US New
1408,287,40,Supreme Court Won’t Block Surgery for Transgender Inmate,"The prisoner, Adree Edmo, said Idaho’s failure to provide the procedure violated the Eighth Amendment’s ban on cruel and unusual punishment.",U.S.,2020-05-21,/2020/05/21/us/supreme-court-surgery-transgender-inmate.html?searchResultPosition=73,US New
1409,363,116,"From the Philippines to Harvard, Boyhood to Womanhood, a Coming-of-Age Across Borders","In “Fairest,” Meredith Talusan looks back on her life lived at the intersection of genders, races, sexualities and cultures.",Book Review,2020-05-26,/2020/05/26/books/review/fairest-meredith-talusan.html?searchResultPosition=246,Arts
1410,332,85,"On Being a Trans Woman, and Giving Up Makeup","I have short hair. I don’t wear heels. Because there is no one way to be a trans woman, either.",Sunday Review,2020-05-26,/2020/05/26/opinion/sunday/trans-femininity.html?searchResultPosition=142,Misc
1411,331,84,Hungary Outlaws Changing Gender on Documents After Birth,"A new law, the first of its kind in Europe, is a blow against transgender rights and the latest skirmish in a continuing culture war.",Europe,2020-05-28,/2020/05/28/world/europe/hungary-transgender-law.html?searchResultPosition=141,World News
1412,290,43,"Inclusion of Transgender Student Athletes Violates Title IX, Trump Administration Says",Three female high school students in Connecticut had challenged a scholastic sports policy that allows transgender athletes to compete against them in track.,U.S.,2020-05-29,/2020/05/29/us/connecticut-transgender-student-athletes.html?searchResultPosition=76,US New
1413,330,83,The Hardest Part of Having a Nonbinary Kid Is Other People,A mother recounts the pushback she received from her own family in raising a gender-nonconforming child.,Parenting,2020-06-01,/2020/06/01/parenting/non-binary-children-support.html?searchResultPosition=140,Life
1414,329,82,"Overlooked No More: Roberta Cowell, Trans Trailblazer, Pilot and Auto Racer","Cowell is the first woman known to undergo sex reassignment surgery in Britain. But after a splash in the 1950s, she withdrew from public life and died in obscurity.",Obituaries,2020-06-05,/2020/06/05/obituaries/roberta-cowell-overlooked.html?searchResultPosition=139,Life
1415,299,52,Daniel Radcliffe Criticizes J.K. Rowling’s Anti-Transgender Tweets,The creator of the “Harry Potter” series faced a backlash after she took aim at an article that referred to “people who menstruate.”,Arts,2020-06-07,/2020/06/07/arts/Jk-Rowling-controversy.html?searchResultPosition=87,Arts
1416,328,81,"The Roles Are L.G.B.T.Q., but the Movies Are Not About Self-Discovery","After a generation of films about sexual or emotional awakening, these titles showcase lesbian, gay, bisexual and transgender characters in all their wonderful complexity.",Movies,2020-06-09,/2020/06/09/movies/lgbt-movies-characters.html?searchResultPosition=138,Arts
1417,327,80,‘For They Know Not What They Do’ Review: Where Faith Meets L.G.B.T.Q. Life,Daniel Karslake’s documentary follows four families navigating issues of faith in relation to the sexual orientations and gender identities of their children.,Movies,2020-06-11,/2020/06/11/movies/for-they-know-not-what-they-do-review.html?searchResultPosition=136,Arts
